taskId;deviceId;datacenterId;hostId;vmId;vmType;taskType;taskLenght;taskInputSize;taskOutputSize;taskCreationTime;taskStartTime;taskFinishedUploadTime;taskStartedDownloadTime;taskEndTime;status;netDelay;wlanDelay;manDelay;wanDelay;gsmDelay
1;287;1003;0;0;1;2;74896;2173;7;65.33454541022832;65.33454541022832;65.4003637689669;7623.34450281686;7623.344714841025;COMPLETED;0.0660303829038676;0.0660303829038676;0.0;0.0;0.0
2;25;1003;0;1;1;3;8692;34;204;145.29853671328195;145.29853671328195;150.30101152371208;1019.467845823121;1024.474922660576;COMPLETED;10.009551647885093;0.0072088216197800405;10.002342826265314;0.0;0.0
3;357;1003;1;2;1;3;3163;8;1091;161.125477559213;161.125477559213;166.12716526902838;482.36447941499165;487.3984227431052;COMPLETED;10.035631037928923;0.03328779395016077;10.00234324397876;0.0;0.0
4;142;1003;1;3;1;0;172;41;41;209.97069139756184;209.97069139756184;214.97337864987068;232.17337864987067;237.17551823615182;COMPLETED;10.00482683859002;0.0024837116505124508;10.002343126939508;0.0;0.0
5;142;1003;1;3;1;0;290;41;41;242.97069139756184;242.97069139756184;247.97337864987068;276.9733786498707;281.9755183531911;COMPLETED;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
6;142;1003;2;4;1;0;169;41;41;275.97069139756184;275.97069139756184;275.9719332533871;292.87193325338706;292.8731751092123;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
7;139;1003;1;3;1;3;11519;11;1685;289.0627012553903;289.0627012553903;294.06447941499164;1445.8678454054075;1450.9197804984042;COMPLETED;10.053713252597865;0.051370426332550206;10.002342826265314;0.0;0.0
8;142;1003;2;4;1;0;368;41;41;308.97069139756184;308.97069139756184;308.9719332533871;345.7719332533871;345.77317510921233;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
9;142;1003;2;5;1;0;153;41;41;341.97069139756184;341.97069139756184;341.9719332533871;357.2719332533871;357.27317510921233;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
10;142;1003;2;4;1;0;138;41;41;374.97069139756184;374.97069139756184;374.9719332533871;388.7568396110936;388.75808146691884;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
11;206;1003;2;5;1;3;16198;10;1997;377.5565367194289;377.5565367194289;377.5568396110936;1997.2625819431105;1997.3230694085505;COMPLETED;0.060790357104615715;0.060790357104615715;0.0;0.0;0.0
12;73;1003;3;6;1;2;37950;658;45;379.1113845118199;379.1113845118199;384.1327597621271;4179.033095354149;4184.035356375391;COMPLETED;10.023636271548469;0.021293284028173817;10.002342987520295;0.0;0.0
13;142;1003;2;4;1;0;297;41;41;407.97069139756184;407.97069139756184;407.9719332533871;437.67193325338707;437.6731751092123;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
14;142;1003;2;4;1;0;441;41;41;440.97069139756184;440.97069139756184;440.9719332533871;485.0719332533871;485.07317510921234;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
15;114;1003;3;7;1;0;155;41;41;458.46515857081215;458.46515857081215;463.46784540540756;478.96784540540756;483.96998510872794;COMPLETED;10.004826537915827;0.0024837116505124508;10.002342826265314;0.0;0.0
16;142;1003;2;4;1;0;491;41;41;473.97069139756184;473.97069139756184;473.9719332533871;523.0719332533871;523.0731751092123;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
17;114;1003;1;2;1;0;158;41;41;491.46515857081215;491.46515857081215;496.46784540540756;512.2678454054076;517.269985108728;COMPLETED;10.004826537915827;0.0024837116505124508;10.002342826265314;0.0;0.0
18;142;1003;3;7;1;0;165;41;41;506.97069139756184;506.97069139756184;511.9733786498707;528.4733786498707;533.4755183531911;COMPLETED;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
19;114;1003;1;2;1;0;269;41;41;524.4651585708122;524.4651585708122;529.467845823121;556.367845823121;561.3699855264414;COMPLETED;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
20;142;1003;2;4;1;0;341;41;41;539.9706913975618;539.9706913975618;539.9719332533871;574.0719332533871;574.0731751092123;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
21;114;1003;1;2;1;0;314;41;41;557.4651585708122;557.4651585708122;562.4678454054075;593.8678454054075;598.8699851087279;COMPLETED;10.004826537915827;0.0024837116505124508;10.002342826265314;0.0;0.0
22;142;1003;3;7;1;0;172;41;41;572.9706913975618;572.9706913975618;577.9733786498707;595.1733786498708;600.1755183531911;COMPLETED;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
23;114;1003;2;4;1;0;259;41;41;590.4651585708122;590.4651585708122;590.4664004266374;616.3664004266374;616.3676422824626;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
24;142;1003;1;2;1;0;260;41;41;605.9706913975618;605.9706913975618;610.9733782321572;636.9733782321572;641.9755179354776;COMPLETED;10.004826537915827;0.0024837116505124508;10.002342826265314;0.0;0.0
