taskId;deviceId;datacenterId;hostId;vmId;vmType;taskType;taskLenght;taskInputSize;taskOutputSize;taskCreationTime;taskStartTime;taskFinishedUploadTime;taskStartedDownloadTime;taskEndTime;status;netDelay;wlanDelay;manDelay;wanDelay;gsmDelay
1;961;1003;0;0;1;2;144553;1379;57;30.717314809681753;30.717314809681753;30.75908357024342;null;null;unfinished_TLE;0.0417687605616667;0.0417687605616667;0.0;0.0;0.0
2;287;1003;0;1;1;2;74896;2173;7;65.33454541022832;65.33454541022832;70.40180874773705;8661.087194556889;8666.08830442855;COMPLETED;10.068373209169183;0.0660303829038676;10.002342826265314;0.0;0.0
3;986;1003;1;2;1;3;11282;26;19;126.25098642964016;126.25098642964016;126.25177394796837;1254.363457391507;1254.3640328856698;COMPLETED;0.0013630124911348815;0.0013630124911348815;0.0;0.0;0.0
4;25;1003;1;3;1;3;8692;34;204;145.29853671328195;145.29853671328195;150.30101152371208;1019.4199986208193;1024.4270756195292;COMPLETED;10.009551809140074;0.0072088216197800405;10.002342987520295;0.0;0.0
5;357;1003;2;4;1;3;3163;8;1091;161.125477559213;161.125477559213;161.12571987254478;477.36201241273665;477.39505789335504;COMPLETED;0.03328779395016077;0.03328779395016077;0.0;0.0;0.0
6;847;1003;2;5;1;0;387;41;41;181.08958994755062;181.08958994755062;186.09227678214603;224.79227678214602;229.79441643467206;COMPLETED;10.00482648712146;0.0024837116505124508;10.002342775470947;0.0;0.0
7;142;1003;3;6;1;0;172;41;41;209.97069139756184;209.97069139756184;214.97337864987068;232.15749847004253;237.15963817336294;COMPLETED;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
8;847;1003;3;6;1;0;156;41;41;214.08958994755062;214.08958994755062;214.09083180337586;229.67337864987067;229.6746205056959;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
9;142;1003;2;5;1;0;290;41;41;242.97069139756184;242.97069139756184;247.97337823215724;276.9589438665261;281.9610835698465;COMPLETED;10.004826537915827;0.0024837116505124508;10.002342826265314;0.0;0.0
10;847;1003;2;5;1;0;326;41;41;247.08958994755062;247.08958994755062;252.09227719985947;284.67337823215723;289.6755179354776;COMPLETED;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
11;142;1003;3;6;1;0;169;41;41;275.97069139756184;275.97069139756184;280.9733786498707;297.8574984700425;302.8596381733629;COMPLETED;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
12;847;1003;3;6;1;0;148;41;41;280.0895899475506;280.0895899475506;280.09083180337586;294.8733786498707;294.87462050569593;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
13;139;1003;2;5;1;3;11519;11;1685;289.0627012553903;289.0627012553903;294.06447941499164;1445.8649320001705;1450.9168670931672;COMPLETED;10.053713252597865;0.051370426332550206;10.002342826265314;0.0;0.0
14;142;1003;3;6;1;0;368;41;41;308.97069139756184;308.97069139756184;313.9733786498707;350.7574984700425;355.7596381733629;COMPLETED;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
15;847;1003;3;6;1;0;354;41;41;313.0895899475506;313.0895899475506;313.09083180337586;348.4706761516984;348.47191800752364;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
16;622;1003;3;7;1;1;2161;4;247;323.135776682929;323.135776682929;328.1373428183651;544.1446692159874;549.1530484876006;COMPLETED;10.0099454070492;0.007602580783885673;10.002342826265314;0.0;0.0
17;142;1003;3;7;1;0;153;41;41;341.97069139756184;341.97069139756184;346.9733786498707;362.2574984700425;367.2596381733629;COMPLETED;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
18;847;1003;3;7;1;0;374;41;41;346.0895899475506;346.0895899475506;346.09083180337586;383.4706761516984;383.47191800752364;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
19;142;1003;3;6;1;0;138;41;41;374.97069139756184;374.97069139756184;379.97337823215724;393.7568396110936;398.758979314414;COMPLETED;10.004826537915827;0.0024837116505124508;10.002342826265314;0.0;0.0
20;206;1003;3;6;1;3;16198;10;1997;377.5565367194289;377.5565367194289;377.5568396110936;2023.84223832168;2023.90272578712;COMPLETED;0.060790357104615715;0.060790357104615715;0.0;0.0;0.0
21;847;1003;3;7;1;0;148;41;41;379.0895899475506;379.0895899475506;379.09083180337586;393.87067615169843;393.8719180075237;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
22;73;1003;1;2;1;2;37950;658;45;379.1113845118199;379.1113845118199;379.1313147833569;4350.271933253388;4350.273296265879;COMPLETED;0.021293284028173817;0.021293284028173817;0.0;0.0;0.0
23;494;1003;3;7;1;0;293;41;41;400.5607705569114;400.5607705569114;405.56345822717526;434.8400453165374;439.84218501985777;COMPLETED;10.004827373584295;0.0024837116505124508;10.002343661933782;0.0;0.0
24;142;1003;3;7;1;0;297;41;41;407.97069139756184;407.97069139756184;412.9733786498707;442.6574984700425;447.6596381733629;COMPLETED;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
25;847;1003;3;7;1;0;131;41;41;412.0895899475506;412.0895899475506;412.09083180337586;425.1733786498707;425.17462050569594;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
26;605;1003;1;3;1;2;38045;3600;139;431.70951264275834;431.70951264275834;436.8199986208193;4276.637604338787;4281.6427123804215;COMPLETED;10.115594019695388;0.11325119343007384;10.002342826265314;0.0;0.0
27;494;1003;1;3;1;0;301;41;41;433.5607705569114;433.5607705569114;438.5634573915068;468.6634573915068;473.6655970948272;COMPLETED;10.004826537915827;0.0024837116505124508;10.002342826265314;0.0;0.0
28;142;1003;3;7;1;0;441;41;41;440.97069139756184;440.97069139756184;445.9733794860225;490.0446692159873;495.0468089193077;COMPLETED;10.0048277917811;0.0024837116505124508;10.002344080130587;0.0;0.0
29;847;1003;3;7;1;0;153;41;41;445.0895899475506;445.0895899475506;445.09083180337586;460.3733794860225;460.3746213418477;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
30;114;1003;2;4;1;0;155;41;41;458.46515857081215;458.46515857081215;463.46784540540756;478.9400448988239;483.94218460214427;COMPLETED;10.004826537915827;0.0024837116505124508;10.002342826265314;0.0;0.0
31;806;1003;3;7;1;1;15715;6;920;461.24304208450485;461.24304208450485;466.2446692159873;2037.6607661701394;2042.6895305347255;COMPLETED;10.030391496068447;0.028047768150908894;10.002343727917538;0.0;0.0
32;494;1003;2;5;1;0;474;41;41;466.5607705569114;466.5607705569114;466.56201241273664;513.9400448988239;513.9412867546491;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
33;142;1003;3;6;1;0;491;41;41;473.97069139756184;473.97069139756184;478.97337823215724;528.0446692159874;533.0468090805628;COMPLETED;10.004826699170808;0.0024837116505124508;10.002342987520295;0.0;0.0
34;847;1003;2;4;1;0;313;41;41;478.0895899475506;478.0895899475506;483.0922771998595;514.3733782321572;519.3755179354775;COMPLETED;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
35;114;1003;3;7;1;0;158;41;41;491.46515857081215;491.46515857081215;496.467845823121;512.240044898824;517.2421846021443;COMPLETED;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
36;494;1003;2;4;1;0;375;41;41;499.5607705569114;499.5607705569114;499.56201241273664;537.0345124897877;537.035754345613;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
37;142;1003;3;7;1;0;165;41;41;506.97069139756184;506.97069139756184;511.97337823215724;528.4446692159873;533.4468090805627;COMPLETED;10.004826699170808;0.0024837116505124508;10.002342987520295;0.0;0.0
38;847;1003;3;7;1;0;157;41;41;511.0895899475506;511.0895899475506;511.09083180337586;526.767845823121;526.7690876789462;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
39;474;1003;2;4;1;0;322;41;41;513.104080507386;513.104080507386;518.1067677596949;550.292276782146;555.2944164854664;COMPLETED;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
40;805;1003;2;4;1;0;149;41;41;515.803170273591;515.803170273591;520.8058579438549;535.6736800701822;540.6758199347576;COMPLETED;10.004827534839276;0.0024837116505124508;10.002343823188763;0.0;0.0
41;796;1003;2;5;1;2;38225;344;97;523.761815200433;523.761815200433;528.7736800701822;4353.303993413907;4358.307829633118;COMPLETED;10.01570108895978;0.013357522413121839;10.002343566546656;0.0;0.0
42;114;1003;2;5;1;0;269;41;41;524.4651585708122;524.4651585708122;529.467845823121;556.3400453165374;561.3421850198578;COMPLETED;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
43;494;1003;3;7;1;0;403;41;41;532.5607705569114;532.5607705569114;537.5634586453721;577.8331916080974;582.8353313114178;COMPLETED;10.0048277917811;0.0024837116505124508;10.002344080130587;0.0;0.0
44;142;1003;2;4;1;0;341;41;41;539.9706913975618;539.9706913975618;544.9733786498707;579.0589434488128;584.0610831521332;COMPLETED;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
45;847;1003;2;4;1;0;386;41;41;544.0895899475506;544.0895899475506;549.0922771998595;587.6725254471572;592.6746651504776;COMPLETED;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
46;474;1003;3;7;1;0;328;41;41;546.104080507386;546.104080507386;551.1067677596949;583.8780025493207;588.8801424138961;COMPLETED;10.004827116884254;0.0024837116505124508;10.002343405233741;0.0;0.0
47;805;1003;3;7;1;0;332;41;41;548.803170273591;548.803170273591;553.8058575258999;586.9733782321572;591.9755179354776;COMPLETED;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
48;114;1003;3;6;1;0;314;41;41;557.4651585708122;557.4651585708122;562.4678466592728;593.8391908592333;598.8413307238087;COMPLETED;10.00482795303608;0.0024837116505124508;10.002344241385568;0.0;0.0
49;494;1003;2;4;1;0;409;41;41;565.5607705569114;565.5607705569114;565.5620124127366;606.4391921138238;606.440433969649;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
50;142;1003;3;6;1;0;172;41;41;572.9706913975618;572.9706913975618;577.9733782321572;595.1568396110935;600.1589793144138;COMPLETED;10.004826537915827;0.0024837116505124508;10.002342826265314;0.0;0.0
51;574;1003;3;6;1;3;14139;32;1056;575.2655556881036;575.2655556881036;575.2665249414307;2015.6489478361639;2015.6809331959557;COMPLETED;0.03295461311899447;0.03295461311899447;0.0;0.0;0.0
52;847;1003;2;4;1;0;145;41;41;577.0895899475506;577.0895899475506;582.0922771998595;596.5725254471572;601.5746651504776;COMPLETED;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
53;474;1003;2;4;1;0;141;41;41;579.104080507386;579.104080507386;584.1067677596949;598.1922767821461;603.1944164854665;COMPLETED;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
