taskId;deviceId;datacenterId;hostId;vmId;vmType;taskType;taskLenght;taskInputSize;taskOutputSize;taskCreationTime;taskStartTime;taskFinishedUploadTime;taskStartedDownloadTime;taskEndTime;status;netDelay;wlanDelay;manDelay;wanDelay;gsmDelay
1;961;1003;0;0;1;2;144553;1379;57;30.717314809681753;30.717314809681753;30.75908357024342;null;null;unfinished_TLE;0.0417687605616667;0.0417687605616667;0.0;0.0;0.0
2;287;1003;0;0;1;2;74896;2173;7;65.33454541022832;65.33454541022832;70.40180874773705;10134.792691126004;10139.793801481605;COMPLETED;10.068373693107958;0.0660303829038676;10.00234331020409;0.0;0.0
3;986;1003;0;0;1;3;11282;26;19;126.25098642964016;126.25098642964016;131.253219344452;1272.432899878275;1277.4343738653008;COMPLETED;10.00370690183755;0.0013630124911348815;10.002343889346413;0.0;0.0
4;25;1003;0;0;1;3;8692;34;204;145.29853671328195;145.29853671328195;145.2995665449419;1014.4130892048634;1014.4192681948232;COMPLETED;0.0072088216197800405;0.0072088216197800405;0.0;0.0;0.0
5;357;1003;0;0;1;3;3163;8;1091;161.125477559213;161.125477559213;166.12716485131494;482.34466921598727;487.3786125441008;COMPLETED;10.035630620215475;0.03328779395016077;10.002342826265314;0.0;0.0
6;847;1003;0;0;1;0;387;41;41;181.08958994755062;181.08958994755062;186.09227719985947;224.7733786498707;229.77551830239673;COMPLETED;10.004826904834907;0.0024837116505124508;10.002343193184394;0.0;0.0
7;142;1003;0;1;1;0;172;41;41;209.97069139756184;209.97069139756184;214.97337864987068;232.15894386652613;237.16108356984654;COMPLETED;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
8;847;1003;0;1;1;0;156;41;41;214.08958994755062;214.08958994755062;219.09227719985947;234.67337864987067;239.67551835319108;COMPLETED;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
9;142;1003;0;0;1;0;290;41;41;242.97069139756184;242.97069139756184;247.97337864987068;276.9589438665261;281.9610837311015;COMPLETED;10.004827116884254;0.0024837116505124508;10.002343405233741;0.0;0.0
10;847;1003;0;0;1;0;326;41;41;247.08958994755062;247.08958994755062;252.09227719985947;284.6733786498707;289.6755183531911;COMPLETED;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
11;142;1003;0;1;1;0;169;41;41;275.97069139756184;275.97069139756184;280.9733786498707;297.85894386652615;302.8610835698465;COMPLETED;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
