taskId;deviceId;datacenterId;hostId;vmId;vmType;taskType;taskLenght;taskInputSize;taskOutputSize;taskCreationTime;taskStartTime;taskFinishedUploadTime;taskStartedDownloadTime;taskEndTime;status;netDelay;wlanDelay;manDelay;wanDelay;gsmDelay
1;25;1003;0;0;1;3;8692;34;204;145.29853671328195;145.29853671328195;150.30101116341368;1019.4400453165374;1024.4471221539925;COMPLETED;10.00955128758671;0.0072088216197800405;10.00234246596693;0.0;0.0
2;142;1003;0;0;1;0;172;41;41;209.97069139756184;209.97069139756184;214.97337864987068;232.17337864987067;237.17551821407235;COMPLETED;10.004826816510565;0.0024837116505124508;10.002343104860053;0.0;0.0
3;142;1003;0;0;1;0;290;41;41;242.97069139756184;242.97069139756184;247.97337864987068;276.9733786498707;281.9755183531911;COMPLETED;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
4;142;1003;0;0;1;0;169;41;41;275.97069139756184;275.97069139756184;280.9733786498707;297.8644798327051;302.8666195360255;COMPLETED;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
5;139;1003;0;0;1;3;11519;11;1685;289.0627012553903;289.0627012553903;294.0644798327051;1452.0311464993717;1457.0830815923684;COMPLETED;10.05371367031131;0.051370426332550206;10.00234324397876;0.0;0.0
6;142;1003;0;0;1;0;368;41;41;308.97069139756184;308.97069139756184;313.9733786498707;350.7733786498707;355.7755183531911;COMPLETED;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
7;142;1003;0;0;1;0;153;41;41;341.97069139756184;341.97069139756184;346.9733786498707;362.2733786498707;367.2755183531911;COMPLETED;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
8;142;1003;0;0;1;0;138;41;41;374.97069139756184;374.97069139756184;379.9733786498707;393.76609351317387;398.76823321649425;COMPLETED;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
9;73;1003;0;0;1;2;37950;658;45;379.1113845118199;379.1113845118199;384.13276017984055;4279.341460753385;4284.343721613372;COMPLETED;10.023636528006936;0.021293284028173817;10.00234324397876;0.0;0.0
10;142;1003;0;0;1;0;297;41;41;407.97069139756184;407.97069139756184;412.9733786498707;442.6733786498707;447.6755183531911;COMPLETED;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
11;142;1003;0;0;1;0;441;41;41;440.97069139756184;440.97069139756184;445.9733786498707;490.06784582312105;495.0699855264414;COMPLETED;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
