taskId;deviceId;datacenterId;hostId;vmId;vmType;taskType;taskLenght;taskInputSize;taskOutputSize;taskCreationTime;taskStartTime;taskFinishedUploadTime;taskStartedDownloadTime;taskEndTime;status;netDelay;wlanDelay;manDelay;wanDelay;gsmDelay
1;287;1003;0;0;1;2;74896;2173;7;65.33454541022832;65.33454541022832;70.40180855898691;null;null;unfinished_TLE;5.067263148758602;0.06581835873857995;5.001444790020022;0.0;0.0
2;25;1003;0;0;1;3;8692;34;204;145.29853671328195;145.29853671328195;150.30101194142551;3944.792845405407;3949.799922404117;delay_above_the_limit;10.009552226853522;0.0072088216197800405;10.002343405233741;0.0;0.0
3;357;1003;0;0;1;3;3163;8;1091;161.125477559213;161.125477559213;166.12716526902838;1082.817846659273;1087.8517899873868;COMPLETED;10.035631037928923;0.03328779395016077;10.00234324397876;0.0;0.0
4;142;1003;0;0;1;0;172;41;41;209.97069139756184;209.97069139756184;214.97337864987068;240.77337864987066;245.77551828031397;delay_above_the_limit;10.004826882752191;0.0024837116505124508;10.002343171101678;0.0;0.0
5;142;1003;0;0;1;0;290;41;41;242.97069139756184;242.97069139756184;247.97337864987068;296.9394798327051;301.9416195360255;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
6;142;1003;0;0;1;0;169;41;41;275.97069139756184;275.97069139756184;280.9733786498707;314.4311464993718;319.43328620269216;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
7;139;1003;0;0;1;3;11519;11;1685;289.0627012553903;289.0627012553903;294.0644798327051;6698.103962007976;6703.155897584911;delay_above_the_limit;10.053714154250088;0.051370426332550206;10.002343727917538;0.0;0.0
8;142;1003;0;0;1;0;368;41;41;308.97069139756184;308.97069139756184;313.9733786498707;404.6983786498707;409.70051835319106;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
9;622;1003;0;0;1;1;2161;4;247;323.135776682929;323.135776682929;328.13734323607855;1179.2938553542654;1184.3022349484463;delay_above_the_limit;10.009946147330542;0.007602580783885673;10.002343566546656;0.0;0.0
10;142;1003;0;0;1;0;153;41;41;341.97069139756184;341.97069139756184;346.9733786498707;392.4983786498707;397.50051835319107;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
11;142;1003;0;0;1;0;138;41;41;374.97069139756184;374.97069139756184;379.9733786498707;426.14837864987066;431.15051835319105;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
12;206;1003;0;0;1;3;16198;10;1997;377.5565367194289;377.5565367194289;377.5568396110936;9899.352610188444;9899.413097653884;delay_above_the_limit;0.060790357104615715;0.060790357104615715;0.0;0.0;0.0
13;73;1003;0;1;1;2;37950;658;45;379.1113845118199;379.1113845118199;384.13276017984055;null;null;unfinished_TLE;5.021375668020644;0.019930271537038934;5.001445396483605;0.0;0.0
14;494;1003;0;0;1;0;293;41;41;400.5607705569114;400.5607705569114;405.56345822717526;523.2384578092203;528.2405975125407;delay_above_the_limit;10.004827373584295;0.0024837116505124508;10.002343661933782;0.0;0.0
15;142;1003;0;0;1;0;297;41;41;407.97069139756184;407.97069139756184;412.9733786498707;534.9051248938418;539.9072645971622;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
16;605;1003;0;1;1;2;38045;3600;139;431.70951264275834;431.70951264275834;431.81855364204915;null;null;unfinished_TLE;0.10904099929079053;0.10904099929079053;0.0;0.0;0.0
17;494;1003;0;0;1;0;301;41;41;433.5607705569114;433.5607705569114;438.56345780922027;569.142845823121;574.1449855264414;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
18;142;1003;0;0;1;0;441;41;41;440.97069139756184;440.97069139756184;445.9733790678257;642.5634578092203;647.5655975125406;delay_above_the_limit;10.004827373584295;0.0024837116505124508;10.002343661933782;0.0;0.0
19;114;1003;0;1;1;0;155;41;41;458.46515857081215;458.46515857081215;463.467845823121;493.5150453165374;498.5171850198578;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
20;494;1003;0;1;1;0;474;41;41;466.5607705569114;466.5607705569114;471.56345780922027;666.9845124897877;671.9866521931081;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
21;142;1003;0;1;1;0;491;41;41;473.97069139756184;473.97069139756184;478.9733786498707;687.3650453165374;692.3671851811127;delay_above_the_limit;10.004827116884254;0.0024837116505124508;10.002343405233741;0.0;0.0
22;114;1003;0;1;1;0;158;41;41;491.46515857081215;491.46515857081215;496.467845823121;564.4384578092203;569.4405975125406;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
23;494;1003;0;1;1;0;375;41;41;499.5607705569114;499.5607705569114;504.56345780922027;681.2234344263616;686.225574129682;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
24;142;1003;0;1;1;0;165;41;41;506.97069139756184;506.97069139756184;511.9733786498707;592.1634578092202;597.1655975125406;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
25;474;1003;0;1;1;0;322;41;41;513.104080507386;513.104080507386;518.1067677596949;674.5217911425535;679.5239308458739;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
26;796;1003;1;2;1;2;38225;344;97;523.761815200433;523.761815200433;528.7736800701822;null;null;unfinished_TLE;5.01186486974917;0.010419473265564428;5.001445396483605;0.0;0.0
27;114;1003;0;0;1;0;269;41;41;524.4651585708122;524.4651585708122;529.467845823121;649.056711983204;654.0588516865243;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
28;494;1003;1;2;1;0;403;41;41;532.5607705569114;532.5607705569114;537.5634586453721;634.4983786498707;639.5005183531911;delay_above_the_limit;10.0048277917811;0.0024837116505124508;10.002344080130587;0.0;0.0
29;142;1003;0;0;1;0;341;41;41;539.9706913975618;539.9706913975618;544.9733786498707;689.4845124897877;694.4866523543631;delay_above_the_limit;10.004827116884254;0.0024837116505124508;10.002343405233741;0.0;0.0
30;474;1003;1;2;1;0;328;41;41;546.104080507386;546.104080507386;551.1067677596949;677.0567677596948;682.0589074630152;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
31;114;1003;1;2;1;0;314;41;41;557.4651585708122;557.4651585708122;562.467845823121;710.1578368763937;715.1599767409691;delay_above_the_limit;10.004827116884254;0.0024837116505124508;10.002343405233741;0.0;0.0
32;494;1003;0;1;1;0;409;41;41;565.5607705569114;565.5607705569114;570.5634578092203;758.3567677596949;763.3589074630153;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
33;142;1003;0;0;1;0;172;41;41;572.9706913975618;572.9706913975618;577.9733786498707;655.317845823121;660.3199855264414;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
34;574;1003;0;0;1;3;14139;32;1056;575.2655556881036;575.2655556881036;580.2679703379143;8818.228769882107;8818.228769882107;unfinished_by_mobility;5.0024146498106346;9.692533270292492E-4;5.001445396483605;0.0;0.0
35;474;1003;1;2;1;0;141;41;41;579.104080507386;579.104080507386;584.1067677596949;651.2817677596947;656.2839074630151;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
36;114;1003;1;2;1;0;259;41;41;590.4651585708122;590.4651585708122;595.4678466592728;759.8245035430604;764.8266432463807;delay_above_the_limit;10.0048277917811;0.0024837116505124508;10.002344080130587;0.0;0.0
37;494;1003;0;1;1;0;160;41;41;598.5607705569114;598.5607705569114;603.5634578092203;680.4511791564544;685.4533188597748;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
38;142;1003;1;2;1;0;260;41;41;605.9706913975618;605.9706913975618;610.9733786498707;790.1650461526891;795.1671860172645;delay_above_the_limit;10.004827116884254;0.0024837116505124508;10.002343405233741;0.0;0.0
