taskId;deviceId;datacenterId;hostId;vmId;vmType;taskType;taskLenght;taskInputSize;taskOutputSize;taskCreationTime;taskStartTime;taskFinishedUploadTime;taskStartedDownloadTime;taskEndTime;status;netDelay;wlanDelay;manDelay;wanDelay;gsmDelay
1;287;1003;0;0;1;2;74896;2173;7;65.33454541022832;65.33454541022832;65.4003637689669;null;null;unfinished_TLE;0.06581835873857995;0.06581835873857995;0.0;0.0;0.0
2;25;1003;0;0;1;3;8692;34;204;145.29853671328195;145.29853671328195;150.30101152371208;4491.182326815219;4496.189403975242;delay_above_the_limit;10.00955197045299;0.0072088216197800405;10.00234314883321;0.0;0.0
3;357;1003;0;0;1;3;3163;8;1091;161.125477559213;161.125477559213;166.12716526902838;1132.998379067826;1138.0323223959397;COMPLETED;10.035631037928923;0.03328779395016077;10.00234324397876;0.0;0.0
4;142;1003;0;0;1;0;172;41;41;209.97069139756184;209.97069139756184;214.97337864987068;240.77337864987066;245.77551825823235;delay_above_the_limit;10.004826860670564;0.0024837116505124508;10.002343149020051;0.0;0.0
5;142;1003;0;0;1;0;290;41;41;242.97069139756184;242.97069139756184;247.97337864987068;296.9394798327051;301.9416195360255;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
6;142;1003;0;0;1;0;169;41;41;275.97069139756184;275.97069139756184;280.9733786498707;314.4311464993718;319.43328620269216;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
7;139;1003;0;0;1;3;11519;11;1685;289.0627012553903;289.0627012553903;294.0644798327051;7351.674052199265;7356.725987292261;delay_above_the_limit;10.05371367031131;0.051370426332550206;10.00234324397876;0.0;0.0
8;142;1003;0;0;1;0;368;41;41;308.97069139756184;308.97069139756184;313.9733786498707;394.49837864987074;399.5005183531911;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
9;142;1003;0;0;1;0;153;41;41;341.97069139756184;341.97069139756184;346.9733786498707;387.0166183409106;392.018758044231;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
10;142;1003;0;0;1;0;138;41;41;374.97069139756184;374.97069139756184;379.9733786498707;415.631711983204;420.6338516865244;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
11;206;1003;0;0;1;3;16198;10;1997;377.5565367194289;377.5565367194289;382.55828500757724;10232.924359411396;10237.98574472433;delay_above_the_limit;10.063133601083376;0.060790357104615715;10.00234324397876;0.0;0.0
12;73;1003;0;1;1;2;37950;658;45;379.1113845118199;379.1113845118199;384.13276017984055;null;null;unfinished_TLE;5.021375668020644;0.019930271537038934;5.001445396483605;0.0;0.0
13;494;1003;0;0;1;0;293;41;41;400.5607705569114;400.5607705569114;405.56345864537207;519.6733786498708;524.6755183531911;delay_above_the_limit;10.0048277917811;0.0024837116505124508;10.002344080130587;0.0;0.0
14;142;1003;0;0;1;0;297;41;41;407.97069139756184;407.97069139756184;412.9733786498707;533.431711983204;538.4338516865243;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
15;494;1003;0;0;1;0;301;41;41;433.5607705569114;433.5607705569114;438.56345780922027;576.092845823121;581.0949855264414;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
16;142;1003;0;0;1;0;441;41;41;440.97069139756184;440.97069139756184;445.9733786498707;655.1567119832041;660.1588516865245;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
17;114;1003;0;0;1;0;155;41;41;458.46515857081215;458.46515857081215;463.467845823121;538.2345124897877;543.2366521931081;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
18;494;1003;0;1;1;0;474;41;41;466.5607705569114;466.5607705569114;471.56345780922027;668.8741254223777;673.8762652869531;delay_above_the_limit;10.004827116884254;0.0024837116505124508;10.002343405233741;0.0;0.0
19;142;1003;0;1;1;0;491;41;41;473.97069139756184;473.97069139756184;478.9733786498707;739.2657920890443;744.2679317923647;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
20;114;1003;0;1;1;0;158;41;41;491.46515857081215;491.46515857081215;496.467845823121;563.0634578092203;568.0655975125406;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
21;494;1003;0;1;1;0;375;41;41;499.5607705569114;499.5607705569114;504.56345780922027;751.4967911425537;756.498930845874;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
22;142;1003;0;1;1;0;165;41;41;506.97069139756184;506.97069139756184;511.9733786498707;605.6901010930281;610.6922407963485;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
23;474;1003;0;1;1;0;322;41;41;513.104080507386;513.104080507386;518.1067677596949;740.4467911425537;745.4489308458741;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
24;114;1003;0;0;1;0;269;41;41;524.4651585708122;524.4651585708122;529.467845823121;656.7634578092204;661.7655975125408;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
25;494;1003;0;1;1;0;403;41;41;532.5607705569114;532.5607705569114;537.5634578092203;836.907458755711;841.9095984590314;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
26;142;1003;0;0;1;0;341;41;41;539.9706913975618;539.9706913975618;544.9733786498707;705.7991254223778;710.8012651256981;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
27;474;1003;0;0;1;0;328;41;41;546.104080507386;546.104080507386;551.1067677596949;706.4400453165375;711.4421850198579;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
28;114;1003;0;1;1;0;314;41;41;557.4651585708122;557.4651585708122;562.467845823121;803.5595124897876;808.561652354363;delay_above_the_limit;10.004827116884254;0.0024837116505124508;10.002343405233741;0.0;0.0
29;494;1003;0;1;1;0;409;41;41;565.5607705569114;565.5607705569114;570.5634578092203;888.0011791564543;893.0033188597747;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
30;142;1003;0;1;1;0;172;41;41;572.9706913975618;572.9706913975618;577.9733786498707;712.1134578092203;717.1155976737957;delay_above_the_limit;10.004827116884254;0.0024837116505124508;10.002343405233741;0.0;0.0
31;574;1003;0;1;1;3;14139;32;1056;575.2655556881036;575.2655556881036;575.2665249414307;9324.894795052987;9324.92678041278;delay_above_the_limit;0.03295461311899447;0.03295461311899447;0.0;0.0;0.0
32;474;1003;0;0;1;0;141;41;41;579.104080507386;579.104080507386;584.1067677596949;654.4733786498707;659.4755183531911;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
33;114;1003;0;1;1;0;259;41;41;590.4651585708122;590.4651585708122;595.467846241076;799.8574587557109;804.8595984590313;delay_above_the_limit;10.004827373584295;0.0024837116505124508;10.002343661933782;0.0;0.0
34;494;1003;1;2;1;0;160;41;41;598.5607705569114;598.5607705569114;603.5634578092203;623.2433503867845;628.2454900901049;COMPLETED;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
35;142;1003;0;1;1;0;260;41;41;605.9706913975618;605.9706913975618;610.9733786498707;816.1761791564543;821.1783188597747;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
36;474;1003;1;2;1;0;159;41;41;612.104080507386;612.104080507386;612.1053223632113;638.4051240581734;638.4063659139987;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
37;68;1003;1;2;1;3;35429;5;1505;618.2417539621821;618.2417539621821;623.2433503867845;10873.49102538043;10878.537508423462;delay_above_the_limit;10.048079467634508;0.04573664136919269;10.002342826265314;0.0;0.0
38;114;1003;1;2;1;0;154;41;41;623.4651585708122;623.4651585708122;623.4664004266374;656.5386556965447;656.5398975523699;delay_above_the_limit;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
39;494;1003;1;2;1;0;359;41;41;631.5607705569114;631.5607705569114;636.5634573915067;762.4497337599707;767.4518734632911;delay_above_the_limit;10.004826537915827;0.0024837116505124508;10.002342826265314;0.0;0.0
40;142;1003;1;2;1;0;141;41;41;638.9706913975618;638.9706913975618;643.9733786498707;682.9053223632112;687.9074620665316;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
41;474;1003;1;2;1;0;236;41;41;645.104080507386;645.104080507386;645.1053223632113;720.7803223632113;720.7815642190366;delay_above_the_limit;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
42;114;1003;0;0;1;0;284;41;41;656.4651585708122;656.4651585708122;661.4678454054075;792.2484344263615;797.2505741296819;delay_above_the_limit;10.004826537915827;0.0024837116505124508;10.002342826265314;0.0;0.0
43;494;1003;0;0;1;0;167;41;41;664.5607705569114;664.5607705569114;669.5634578092203;746.6384578092203;751.6405975125407;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
44;381;1003;0;0;1;0;360;41;41;665.1395502332191;665.1395502332191;665.1407920890443;833.0241254223777;833.0253672782029;delay_above_the_limit;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
45;142;1003;0;1;1;0;247;41;41;671.9706913975618;671.9706913975618;676.9733782321572;871.0345124897877;876.0366521931081;delay_above_the_limit;10.004826537915827;0.0024837116505124508;10.002342826265314;0.0;0.0
46;474;1003;1;2;1;0;186;41;41;678.104080507386;678.104080507386;678.1053223632113;758.5303223632113;758.5315642190366;delay_above_the_limit;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
47;114;1003;1;2;1;0;462;41;41;689.4651585708122;689.4651585708122;689.4664004266374;968.9414004266374;968.9426422824627;delay_above_the_limit;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
48;478;1003;1;2;1;2;28657;2810;464;693.3893909852807;693.3893909852807;698.4759485218306;7384.663091720589;7389.678043741326;delay_above_the_limit;10.101509557286995;0.09916673102168004;10.002342826265314;0.0;0.0
49;494;1003;1;2;1;0;431;41;41;697.5607705569114;697.5607705569114;702.5634578092203;973.6580670933041;978.6602067966245;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
50;381;1003;1;2;1;0;157;41;41;698.1395502332191;698.1395502332191;703.142237485528;783.346989029878;788.3491287331984;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
51;142;1003;1;2;1;0;469;41;41;704.9706913975618;704.9706913975618;709.9733794860225;1001.567237485528;1006.5693773501034;delay_above_the_limit;10.00482795303608;0.0024837116505124508;10.002344241385568;0.0;0.0
52;474;1003;0;0;1;0;229;41;41;711.104080507386;711.104080507386;716.1067677596949;824.530124475887;829.5322641792073;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
53;114;1003;0;0;1;0;148;41;41;722.4651585708122;722.4651585708122;727.467845823121;798.0511791564543;803.0533188597747;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
54;494;1003;0;1;1;0;363;41;41;730.5607705569114;730.5607705569114;735.5634578092203;1015.2317115654904;1020.2338512688108;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
55;381;1003;0;1;1;0;264;41;41;731.1395502332191;731.1395502332191;731.1407920890443;936.4717911425536;936.4730329983788;delay_above_the_limit;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
56;142;1003;1;2;1;0;283;41;41;737.9706913975618;737.9706913975618;742.9733790678257;923.9330670933041;928.9352067966245;delay_above_the_limit;10.004827373584295;0.0024837116505124508;10.002343661933782;0.0;0.0
57;474;1003;0;1;1;0;377;41;41;744.104080507386;744.104080507386;749.1067677596949;1039.182458755711;1044.1845984590316;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
58;114;1003;0;0;1;0;171;41;41;755.4651585708122;755.4651585708122;760.467845823121;843.0741254223776;848.076265125698;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
59;494;1003;0;1;1;0;164;41;41;763.5607705569114;763.5607705569114;768.5634578092203;897.3011787387408;902.3033184420611;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
60;381;1003;0;1;1;0;159;41;41;764.1395502332191;764.1395502332191;764.1407920890443;890.3567115654904;890.3579534213156;delay_above_the_limit;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
61;142;1003;1;2;1;0;167;41;41;770.9706913975618;770.9706913975618;775.9733790678257;884.4719890298779;889.4741287331983;delay_above_the_limit;10.004827373584295;0.0024837116505124508;10.002343661933782;0.0;0.0
62;474;1003;1;2;1;0;263;41;41;777.104080507386;777.104080507386;777.1053223632113;960.9247337599708;960.925975615796;delay_above_the_limit;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
63;114;1003;1;2;1;0;235;41;41;788.4651585708122;788.4651585708122;788.4664004266374;955.8497337599707;955.850975615796;delay_above_the_limit;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
64;494;1003;0;0;1;0;338;41;41;796.5607705569114;796.5607705569114;801.5634573915067;960.0741254223776;965.076265125698;delay_above_the_limit;10.004826537915827;0.0024837116505124508;10.002342826265314;0.0;0.0
65;381;1003;0;0;1;0;330;41;41;797.1395502332191;797.1395502332191;797.1407920890443;952.4324587557109;952.4337006115361;delay_above_the_limit;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
66;142;1003;0;1;1;0;324;41;41;803.9706913975618;803.9706913975618;808.9733790678257;1052.7761791564544;1057.778318859775;delay_above_the_limit;10.004827373584295;0.0024837116505124508;10.002343661933782;0.0;0.0
67;474;1003;1;2;1;0;161;41;41;810.104080507386;810.104080507386;810.1053223632113;928.0414004266374;928.0426422824627;delay_above_the_limit;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
68;114;1003;0;1;1;0;168;41;41;821.4651585708122;821.4651585708122;826.4678454054075;954.1241254223776;959.126265125698;delay_above_the_limit;10.004826537915827;0.0024837116505124508;10.002342826265314;0.0;0.0
69;494;1003;0;0;1;0;218;41;41;829.5607705569114;829.5607705569114;834.5634578092203;939.0134573915068;944.0155970948272;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
70;381;1003;0;0;1;0;150;41;41;830.1395502332191;830.1395502332191;830.1407920890443;903.8150448988238;903.816286754649;delay_above_the_limit;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
71;142;1003;0;1;1;0;167;41;41;836.9706913975618;836.9706913975618;841.9733782321572;966.9217911425536;971.923930845874;delay_above_the_limit;10.004826537915827;0.0024837116505124508;10.002342826265314;0.0;0.0
