taskId;deviceId;datacenterId;hostId;vmId;vmType;taskType;taskLenght;taskInputSize;taskOutputSize;taskCreationTime;taskStartTime;taskFinishedUploadTime;taskStartedDownloadTime;taskEndTime;status;netDelay;wlanDelay;manDelay;wanDelay;gsmDelay
1;287;1003;0;0;1;2;74896;2173;7;65.33454541022832;65.33454541022832;65.4003637689669;null;null;unfinished_TLE;0.06581835873857995;0.06581835873857995;0.0;0.0;0.0
2;25;1003;0;0;1;3;8692;34;204;145.29853671328195;145.29853671328195;150.30101152371208;3403.942106799627;3408.9491836370817;delay_above_the_limit;10.009551647885093;0.0072088216197800405;10.002342826265314;0.0;0.0
3;357;1003;0;0;1;3;3163;8;1091;161.125477559213;161.125477559213;166.12716526902838;1042.4010115237122;1047.434954851826;COMPLETED;10.035631037928923;0.03328779395016077;10.00234324397876;0.0;0.0
4;142;1003;0;0;1;0;172;41;41;209.97069139756184;209.97069139756184;214.97337864987068;240.77337864987066;245.7755182361518;delay_above_the_limit;10.00482683859002;0.0024837116505124508;10.002343126939508;0.0;0.0
5;142;1003;0;0;1;0;290;41;41;242.97069139756184;242.97069139756184;247.97337864987068;296.9394798327051;301.9416195360255;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
6;142;1003;0;0;1;0;169;41;41;275.97069139756184;275.97069139756184;280.9733786498707;314.4311464993718;319.43328620269216;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
7;139;1003;0;0;1;3;11519;11;1685;289.0627012553903;289.0627012553903;294.0644798327051;6034.892511705119;6039.944446798116;delay_above_the_limit;10.05371367031131;0.051370426332550206;10.00234324397876;0.0;0.0
8;142;1003;0;0;1;0;368;41;41;308.97069139756184;308.97069139756184;313.9733786498707;394.49837864987074;399.5005183531911;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
9;142;1003;0;0;1;0;153;41;41;341.97069139756184;341.97069139756184;346.9733786498707;387.0166183409106;392.018758044231;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
10;142;1003;0;0;1;0;138;41;41;374.97069139756184;374.97069139756184;379.9733786498707;412.4666183409106;417.468758044231;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
11;206;1003;0;0;1;3;16198;10;1997;377.5565367194289;377.5565367194289;382.55828500757724;9707.278839233231;9712.340224546166;delay_above_the_limit;10.063133601083376;0.060790357104615715;10.00234324397876;0.0;0.0
