taskId;deviceId;datacenterId;hostId;vmId;vmType;taskType;taskLenght;taskInputSize;taskOutputSize;taskCreationTime;taskStartTime;taskFinishedUploadTime;taskStartedDownloadTime;taskEndTime;status;netDelay;wlanDelay;manDelay;wanDelay;gsmDelay
1;961;1003;0;0;1;2;144553;1379;57;30.717314809681753;30.717314809681753;35.76052847465158;null;null;unfinished_TLE;5.043213664969824;0.0417687605616667;5.0014449044081575;0.0;0.0
2;287;1003;0;1;1;2;74896;2173;7;65.33454541022832;65.33454541022832;65.4003637689669;null;null;unfinished_TLE;0.06581835873857995;0.06581835873857995;0.0;0.0;0.0
3;986;1003;1;2;1;3;11282;26;19;126.25098642964016;126.25098642964016;126.25177394796837;2340.5174095398265;2340.5179850339896;delay_above_the_limit;0.0013630124911348815;0.0013630124911348815;0.0;0.0;0.0
4;25;1003;1;3;1;3;8692;34;204;145.29853671328195;145.29853671328195;150.30101152371208;1573.301598091421;1578.3086749288761;delay_above_the_limit;10.009551647885093;0.0072088216197800405;10.002342826265314;0.0;0.0
5;357;1003;2;4;1;3;3163;8;1091;161.125477559213;161.125477559213;166.12716526902838;482.3284700364923;487.36241336460586;COMPLETED;10.035631037928923;0.03328779395016077;10.00234324397876;0.0;0.0
6;847;1003;2;5;1;0;387;41;41;181.08958994755062;181.08958994755062;186.09227719985947;224.79227719985948;229.7944168744693;delay_above_the_limit;10.004826926918707;0.0024837116505124508;10.002343215268194;0.0;0.0
7;142;1003;3;6;1;0;172;41;41;209.97069139756184;209.97069139756184;214.97337864987068;232.15749847004253;237.15963817336294;COMPLETED;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
8;847;1003;3;6;1;0;156;41;41;214.08958994755062;214.08958994755062;214.09083180337586;229.67337864987067;229.6746205056959;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
9;142;1003;2;5;1;0;290;41;41;242.97069139756184;242.97069139756184;242.97193325338708;271.9719332533871;271.9731751092123;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
10;847;1003;3;6;1;0;326;41;41;247.08958994755062;247.08958994755062;247.09083180337586;279.6908318033759;279.6920736592011;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
11;142;1003;2;5;1;0;169;41;41;275.97069139756184;275.97069139756184;275.9719332533871;292.87193325338706;292.8731751092123;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
12;847;1003;3;6;1;0;148;41;41;280.0895899475506;280.0895899475506;280.09083180337586;294.86447941499165;294.8657212708169;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
13;139;1003;3;7;1;3;11519;11;1685;289.0627012553903;289.0627012553903;294.06447941499164;1482.367015333504;1487.4189504265007;delay_above_the_limit;10.053713252597865;0.051370426332550206;10.002342826265314;0.0;0.0
14;1177;1003;2;5;1;0;147;41;41;295.6272281806671;295.6272281806671;295.62847003649233;310.3284700364923;310.32971189231756;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
15;142;1003;3;6;1;0;368;41;41;308.97069139756184;308.97069139756184;313.97337823215724;350.7632483485958;355.7653880519162;delay_above_the_limit;10.004826537915827;0.0024837116505124508;10.002342826265314;0.0;0.0
16;847;1003;2;5;1;0;354;41;41;313.0895899475506;313.0895899475506;318.0922771998595;353.46923117292823;358.4713708762486;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
17;622;1003;2;5;1;1;2161;4;247;323.135776682929;323.135776682929;323.1358978395949;539.1544121294163;539.1618935535344;delay_above_the_limit;0.007602580783885673;0.007602580783885673;0.0;0.0;0.0
18;1177;1003;3;6;1;0;176;41;41;328.6272281806671;328.6272281806671;333.6299150152625;351.2067115654906;356.208851268811;COMPLETED;10.004826537915827;0.0024837116505124508;10.002342826265314;0.0;0.0
19;142;1003;2;5;1;0;153;41;41;341.97069139756184;341.97069139756184;341.9719332533871;357.2589438665261;357.26018572235137;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
20;847;1003;1;2;1;0;374;41;41;346.0895899475506;346.0895899475506;351.09227678214603;388.492276782146;393.4944164854664;delay_above_the_limit;10.004826537915827;0.0024837116505124508;10.002342826265314;0.0;0.0
21;1177;1003;3;6;1;0;161;41;41;361.6272281806671;361.6272281806671;366.62991543297596;382.7235062777603;387.7256463036486;COMPLETED;10.004827278197169;0.0024837116505124508;10.002343566546656;0.0;0.0
22;142;1003;2;5;1;0;138;41;41;374.97069139756184;374.97069139756184;374.9719332533871;388.7589434488127;388.76018530463796;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
23;206;1003;3;6;1;3;16198;10;1997;377.5565367194289;377.5565367194289;377.5568396110936;2005.8376196922936;2005.8981071577336;delay_above_the_limit;0.060790357104615715;0.060790357104615715;0.0;0.0;0.0
24;847;1003;2;5;1;0;148;41;41;379.0895899475506;379.0895899475506;384.09227678214603;398.8719332533871;403.8740729567075;COMPLETED;10.004826537915827;0.0024837116505124508;10.002342826265314;0.0;0.0
25;73;1003;2;5;1;2;37950;658;45;379.1113845118199;379.1113845118199;384.1327597621271;6158.821453856458;6163.823715200383;delay_above_the_limit;10.023636594232265;0.021293284028173817;10.00234331020409;0.0;0.0
26;1107;1003;1;2;1;2;99282;1250;351;390.9030428631521;390.9030428631521;395.9423509723134;null;null;unfinished_TLE;5.03930810916131;0.037861458087080045;5.001446651074231;0.0;0.0
27;1177;1003;1;2;1;0;347;41;41;394.6272281806671;394.6272281806671;399.62991668756655;442.9786790794033;447.9808187827237;delay_above_the_limit;10.004828210219898;0.0024837116505124508;10.002344498569386;0.0;0.0
28;494;1003;1;3;1;0;293;41;41;400.5607705569114;400.5607705569114;400.56201241273664;429.86201241273665;429.8632542685619;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
29;142;1003;2;4;1;0;297;41;41;407.97069139756184;407.97069139756184;407.9719332533871;437.67193325338707;437.6731751092123;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
30;847;1003;3;6;1;0;131;41;41;412.0895899475506;412.0895899475506;412.09083180337586;425.1908318033759;425.1920736592011;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
31;1177;1003;3;6;1;0;335;41;41;427.6272281806671;427.6272281806671;432.6299150152625;466.1241651367092;471.1263048400296;delay_above_the_limit;10.004826537915827;0.0024837116505124508;10.002342826265314;0.0;0.0
32;605;1003;1;3;1;2;38045;3600;139;431.70951264275834;431.70951264275834;436.8199990385328;7971.224909991524;7976.230018033159;delay_above_the_limit;10.115594437408834;0.11325119343007384;10.00234324397876;0.0;0.0
33;494;1003;1;3;1;0;301;41;41;433.5607705569114;433.5607705569114;433.56201241273664;470.33825002089986;470.3394918767251;delay_above_the_limit;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
34;142;1003;2;4;1;0;441;41;41;440.97069139756184;440.97069139756184;440.9719332533871;485.0589434488127;485.06018530463797;delay_above_the_limit;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
35;847;1003;3;7;1;0;153;41;41;445.0895899475506;445.0895899475506;445.09083180337586;460.3908318033759;460.3920736592011;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
36;114;1003;2;4;1;0;155;41;41;458.46515857081215;458.46515857081215;458.4664004266374;473.9664004266374;473.96764228246263;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
37;1177;1003;3;7;1;0;159;41;41;460.6272281806671;460.6272281806671;465.6299150152625;481.4967919787054;486.4989316820258;COMPLETED;10.004826537915827;0.0024837116505124508;10.002342826265314;0.0;0.0
38;806;1003;3;7;1;1;15715;6;920;461.24304208450485;461.24304208450485;466.24466879827384;2212.767847077712;2217.796610958359;delay_above_the_limit;10.030390594416223;0.028047768150908894;10.002342826265314;0.0;0.0
39;494;1003;3;6;1;0;474;41;41;466.5607705569114;466.5607705569114;471.56345864537207;518.9400453165373;523.9421850198577;delay_above_the_limit;10.0048277917811;0.0024837116505124508;10.002344080130587;0.0;0.0
40;142;1003;2;4;1;0;491;41;41;473.97069139756184;473.97069139756184;473.9719332533871;535.8409700364923;535.8422118923176;delay_above_the_limit;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
41;847;1003;3;6;1;0;313;41;41;478.0895899475506;478.0895899475506;478.09083180337586;509.3605359412466;509.36177779707185;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
42;114;1003;2;4;1;0;158;41;41;491.46515857081215;491.46515857081215;491.4664004266374;510.40095864537204;510.4022005011973;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
43;1177;1003;2;4;1;0;303;41;41;493.6272281806671;493.6272281806671;493.62847003649233;537.1344332533871;537.1356751092123;delay_above_the_limit;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
44;1024;1003;3;7;1;0;143;41;41;493.9911824399845;493.9911824399845;498.99386927457994;513.2733786498707;518.275518514446;COMPLETED;10.004826699170808;0.0024837116505124508;10.002342987520295;0.0;0.0
45;494;1003;2;4;1;0;375;41;41;499.5607705569114;499.5607705569114;504.56345864537207;563.3594332533872;568.3615729567076;delay_above_the_limit;10.0048277917811;0.0024837116505124508;10.002344080130587;0.0;0.0
46;142;1003;3;7;1;0;165;41;41;506.97069139756184;506.97069139756184;511.9733786498707;528.4574984700425;533.4596381733629;COMPLETED;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
47;847;1003;3;6;1;0;157;41;41;511.0895899475506;511.0895899475506;511.09083180337586;526.7733786498707;526.7746205056959;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
48;474;1003;2;4;1;0;322;41;41;513.104080507386;513.104080507386;518.1067677596949;572.6094332533871;577.6115729567075;delay_above_the_limit;10.004826955629273;0.0024837116505124508;10.00234324397876;0.0;0.0
49;805;1003;2;4;1;0;149;41;41;515.803170273591;515.803170273591;515.8044121294163;540.7243033698256;540.7255452256509;COMPLETED;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
50;796;1003;3;6;1;2;38225;344;97;523.761815200433;523.761815200433;528.7736796524687;4795.472666347151;4800.476502243794;delay_above_the_limit;10.015700348678436;0.013357522413121839;10.002342826265314;0.0;0.0
51;114;1003;3;6;1;0;269;41;41;524.4651585708122;524.4651585708122;529.4678454054075;556.3605371951119;561.3626768984323;delay_above_the_limit;10.004826537915827;0.0024837116505124508;10.002342826265314;0.0;0.0
52;1177;1003;3;6;1;0;162;41;41;526.6272281806671;526.6272281806671;531.6299162691278;547.7967919787054;552.7989316820258;COMPLETED;10.0048277917811;0.0024837116505124508;10.002344080130587;0.0;0.0
53;1024;1003;3;6;1;0;331;41;41;526.9911824399845;526.9911824399845;531.9938705284452;565.0632491842642;570.0653888875846;delay_above_the_limit;10.0048277917811;0.0024837116505124508;10.002344080130587;0.0;0.0
54;494;1003;3;7;1;0;403;41;41;532.5607705569114;532.5607705569114;537.5634586453721;577.8605367769151;582.8626764802355;delay_above_the_limit;10.0048277917811;0.0024837116505124508;10.002344080130587;0.0;0.0
55;142;1003;2;4;1;0;341;41;41;539.9706913975618;539.9706913975618;539.9719332533871;607.046933253387;607.0481751092123;delay_above_the_limit;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
56;847;1003;2;4;1;0;386;41;41;544.0895899475506;544.0895899475506;549.092276782146;627.1317677596949;632.1339076242703;delay_above_the_limit;10.004826699170808;0.0024837116505124508;10.002342987520295;0.0;0.0
57;474;1003;2;4;1;0;328;41;41;546.104080507386;546.104080507386;551.1067677596949;621.6669121294162;626.6690524781043;delay_above_the_limit;10.004827600996926;0.0024837116505124508;10.002343889346413;0.0;0.0
58;805;1003;2;4;1;0;332;41;41;548.803170273591;548.803170273591;548.8044121294163;620.6919121294162;620.6931539852415;delay_above_the_limit;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
59;114;1003;3;7;1;0;314;41;41;557.4651585708122;557.4651585708122;562.467846241076;593.8391921138239;598.8413318171442;delay_above_the_limit;10.004827373584295;0.0024837116505124508;10.002343661933782;0.0;0.0
60;1177;1003;3;7;1;0;182;41;41;559.6272281806671;559.6272281806671;564.629915850931;582.8272034435818;587.8293433081571;COMPLETED;10.004827534839276;0.0024837116505124508;10.002343823188763;0.0;0.0
61;1024;1003;3;7;1;0;146;41;41;559.9911824399845;559.9911824399845;564.9938701102484;579.5938701102484;584.5960098135688;COMPLETED;10.004827373584295;0.0024837116505124508;10.002343661933782;0.0;0.0
62;494;1003;0;0;1;0;409;41;41;565.5607705569114;565.5607705569114;570.5634594824919;611.7831916080974;616.7853313114177;delay_above_the_limit;10.004828628900903;0.0024837116505124508;10.00234491725039;0.0;0.0
63;142;1003;2;4;1;0;172;41;41;572.9706913975618;572.9706913975618;572.9719332533871;613.059433253387;613.0606751092123;delay_above_the_limit;0.0024837116505124508;0.0024837116505124508;0.0;0.0;0.0
64;574;1003;0;1;1;3;14139;32;1056;575.2655556881036;575.2655556881036;575.2665249414307;2242.521796174018;2242.5537815338103;delay_above_the_limit;0.03295461311899447;0.03295461311899447;0.0;0.0;0.0
65;847;1003;2;4;1;0;145;41;41;577.0895899475506;577.0895899475506;582.092276782146;617.592276782146;622.5944164854664;delay_above_the_limit;10.004826537915827;0.0024837116505124508;10.002342826265314;0.0;0.0
66;474;1003;2;4;1;0;141;41;41;579.104080507386;579.104080507386;584.1067673419814;618.5169121294163;623.5190518327366;delay_above_the_limit;10.004826537915827;0.0024837116505124508;10.002342826265314;0.0;0.0
